state	year	county	precinct	g2012_USP_adv	g2012_USP_edv	g2012_USP_ldv	g2012_USP_dv	g2012_USP_arv	g2012_USP_erv	g2012_USP_lrv	g2012_USP_rv	g2012_USP_tv	g2012_USP_atv	g2012_USP_etv	g2012_USP_ltv	cd	g2012_USH_adv	g2012_USH_edv	g2012_USH_ldv	g2012_USH_dv	g2012_USH_arv	g2012_USH_erv	g2012_USH_lrv	g2012_USH_rv	g2012_USH_tv	g2012_USH_atv	g2012_USH_etv	g2012_USH_ltv	cd2	g2012_USH_adv2	g2012_USH_edv2	g2012_USH_ldv2	g2012_USH_dv2	g2012_USH_arv2	g2012_USH_erv2	g2012_USH_lrv2	g2012_USH_rv2	g2012_USH_tv2	g2012_USH_atv2	g2012_USH_etv2	g2012_USH_ltv2	sd	g2012_STS_adv	g2012_STS_edv	g2012_STS_ldv	g2012_STS_dv	g2012_STS_arv	g2012_STS_erv	g2012_STS_lrv	g2012_STS_rv	g2012_STS_tv	g2012_STS_atv	g2012_STS_etv	g2012_STS_ltv	sd2	g2012_STS_adv2	g2012_STS_edv2	g2012_STS_ldv2	g2012_STS_dv2	g2012_STS_arv2	g2012_STS_erv2	g2012_STS_lrv2	g2012_STS_rv2	g2012_STS_tv2	g2012_STS_atv2	g2012_STS_etv2	g2012_STS_ltv2	ld	g2012_STH_adv	g2012_STH_edv	g2012_STH_ldv	g2012_STH_dv	g2012_STH_arv	g2012_STH_erv	g2012_STH_lrv	g2012_STH_rv	g2012_STH_tv	g2012_STH_atv	g2012_STH_etv	g2012_STH_ltv	ld2	g2012_STH_adv2	g2012_STH_edv2	g2012_STH_ldv2	g2012_STH_dv2	g2012_STH_arv2	g2012_STH_erv2	g2012_STH_lrv2	g2012_STH_rv2	g2012_STH_tv2	g2012_STH_atv2	g2012_STH_etv2	g2012_STH_ltv2	ld3	g2012_STH_adv3	g2012_STH_edv3	g2012_STH_ldv3	g2012_STH_dv3	g2012_STH_arv3	g2012_STH_erv3	g2012_STH_lrv3	g2012_STH_rv3	g2012_STH_tv3	g2012_STH_atv3	g2012_STH_etv3	g2012_STH_ltv3	ld4	g2012_STH_adv4	g2012_STH_edv4	g2012_STH_ldv4	g2012_STH_dv4	g2012_STH_arv4	g2012_STH_erv4	g2012_STH_lrv4	g2012_STH_rv4	g2012_STH_tv4	g2012_STH_atv4	g2012_STH_etv4	g2012_STH_ltv4	ld5	g2012_STH_adv5	g2012_STH_edv5	g2012_STH_ldv5	g2012_STH_dv5	g2012_STH_arv5	g2012_STH_erv5	g2012_STH_lrv5	g2012_STH_rv5	g2012_STH_tv5	g2012_STH_atv5	g2012_STH_etv5	g2012_STH_ltv5	ld6	g2012_STH_adv6	g2012_STH_edv6	g2012_STH_ldv6	g2012_STH_dv6	g2012_STH_arv6	g2012_STH_erv6	g2012_STH_lrv6	g2012_STH_rv6	g2012_STH_tv6	g2012_STH_atv6	g2012_STH_etv6	g2012_STH_ltv6	ld7	g2012_STH_adv7	g2012_STH_edv7	g2012_STH_ldv7	g2012_STH_dv7	g2012_STH_arv7	g2012_STH_erv7	g2012_STH_lrv7	g2012_STH_rv7	g2012_STH_tv7	g2012_STH_atv7	g2012_STH_etv7	g2012_STH_ltv7	ld8	g2012_STH_adv8	g2012_STH_edv8	g2012_STH_ldv8	g2012_STH_dv8	g2012_STH_arv8	g2012_STH_erv8	g2012_STH_lrv8	g2012_STH_rv8	g2012_STH_tv8	g2012_STH_atv8	g2012_STH_etv8	g2012_STH_ltv8	ld9	g2012_STH_adv9	g2012_STH_edv9	g2012_STH_ldv9	g2012_STH_dv9	g2012_STH_arv9	g2012_STH_erv9	g2012_STH_lrv9	g2012_STH_rv9	g2012_STH_tv9	g2012_STH_atv9	g2012_STH_etv9	g2012_STH_ltv9
"OK"	2012	"CANADIAN"	90204	13	21	240	274	38	58	803	899	1173	51	79	1043	3	12	18	170	200	32	59	802	893	1159	49	79	1031																																								60	16	19	226	261	32	60	796	888	1149	48	79	1022																																																																																																								
"OK"	2012	"CANADIAN"	90206	16	17	297	330	64	65	984	1113	1443	80	82	1281	3	13	13	226	252	62	67	966	1095	1429	81	82	1266																																								60	22	22	312	356	59	60	942	1061	1417	81	82	1254																																																																																																								
"OK"	2012	"CANADIAN"	90208	14	10	300	324	48	37	797	882	1206	62	47	1097	3	12	7	227	246	47	36	792	875	1198	61	47	1090																																																																																																																																																												
"OK"	2012	"CANADIAN"	90209	1	0	20	21	0	0	27	27	48	1	0	47	3	1	0	16	17	0	0	30	30	49	1	0	48																																								60	1	0	18	19	0	0	30	30	49	1	0	48																																																																																																								
"OK"	2012	"CANADIAN"	90210	4	14	70	88	24	35	373	432	520	28	49	443	3	2	9	56	67	25	39	372	436	518	27	49	442																																																																																																																																																												
"OK"	2012	"CANADIAN"	90211	3	8	95	106	20	12	297	329	435	23	20	392	3	2	7	76	85	20	10	301	331	434	22	19	393																																								60	3	8	96	107	19	10	294	323	430	22	18	390																																																																																																								
"OK"	2012	"CANADIAN"	90214	7	24	247	278	46	54	852	952	1230	53	78	1099	3	5	18	186	209	46	54	835	935	1221	51	78	1092																																																																																																																																																												
"OK"	2012	"CANADIAN"	90215	16	55	312	383	82	135	931	1148	1531	98	190	1243	3	10	50	234	294	77	134	932	1143	1518	93	189	1236																																																																																																																																																												
"OK"	2012	"CANADIAN"	90216	21	26	317	364	95	110	1224	1429	1793	116	136	1541	3	12	18	232	262	90	117	1223	1430	1766	111	136	1519																																																																																																																																																												
"OK"	2012	"CANADIAN"	90217	17	24	287	328	93	81	1109	1283	1611	110	105	1396	3	14	20	231	265	89	79	1086	1254	1592	108	102	1382																																																																																																																																																												
"OK"	2012	"CANADIAN"	90218	9	20	241	270	45	46	832	923	1193	54	66	1073	3	10	18	196	224	41	47	812	900	1187	53	65	1069																																																																																																																																																												
"OK"	2012	"CANADIAN"	90220	18	30	369	417	76	89	1222	1387	1804	94	119	1591	3	16	23	268	307	69	92	1230	1391	1794	91	120	1583																																																																																																																																																												
"OK"	2012	"CANADIAN"	90221	13	30	272	315	40	51	735	826	1141	53	81	1007	3	10	29	216	255	39	50	728	817	1131	50	82	999																																																																																																																																																												
"OK"	2012	"CANADIAN"	90223	29	45	323	397	76	105	929	1110	1507	105	150	1252	3	22	35	267	324	73	106	901	1080	1494	99	148	1247																																																																																																																																																												
"OK"	2012	"CANADIAN"	90224	2	11	133	146	14	25	446	485	631	16	36	579	3	2	11	98	111	12	25	443	480	625	16	37	572																																																																																																																																																												
"OK"	2012	"CANADIAN"	90225	21	41	261	323	63	92	771	926	1249	84	133	1032	3	19	34	197	250	61	94	774	929	1242	83	132	1027																																								47	21	39	239	299	58	88	777	923	1222	79	127	1016																																																																																																								
"OK"	2012	"CANADIAN"	90226	6	1	43	50	11	14	195	220	270	17	15	238	3	5	0	27	32	10	14	205	229	269	16	15	238																																								60	8	3	49	60	9	12	190	211	271	17	15	239																																																																																																								
"OK"	2012	"CANADIAN"	90227	27	55	365	447	135	137	1162	1434	1881	162	192	1527	3	21	48	269	338	132	139	1146	1417	1855	160	190	1505																																								47	30	55	338	423	128	136	1149	1413	1836	158	191	1487																																																																																																								
"OK"	2012	"CANADIAN"	90228	5	7	112	124	16	17	283	316	440	21	24	395	3	3	6	84	93	15	17	273	305	431	20	24	387																																																																																																																																																												
"OK"	2012	"CANADIAN"	90300	5	17	211	233	78	77	826	981	1214	83	94	1037	4	5	19	162	186	73	70	823	966	1211	83	94	1034																																								47	7	20	215	242	74	73	795	942	1184	81	93	1010																																																																																																								
"OK"	2012	"CANADIAN"	90301	16	22	318	356	80	78	1257	1415	1771	96	100	1575	4	12	14	241	267	79	79	1234	1392	1748	95	97	1556																																								47	14	10	294	318	78	84	1241	1403	1721	92	94	1535																																																																																																								
"OK"	2012	"CANADIAN"	90302	16	15	268	299	54	67	962	1083	1382	70	82	1230	4	11	16	214	241	54	63	914	1031	1381	71	82	1228																																								47	13	17	277	307	57	65	931	1053	1360	70	82	1208																																																																																																								
"OK"	2012	"CANADIAN"	90303	19	33	279	331	80	128	1007	1215	1546	99	161	1286	3	13	30	226	269	79	125	1004	1208	1535	97	160	1278																																								47	15	33	260	308	78	127	1002	1207	1515	93	160	1262																																																																																																								
"OK"	2012	"CANADIAN"	90304	14	19	226	259	41	49	916	1006	1265	55	68	1142	4	13	13	166	192	35	53	914	1002	1259	55	68	1136																																								47	17	11	199	227	38	55	929	1022	1249	55	66	1128																																																																																																								
"OK"	2012	"CANADIAN"	90306	30	23	351	404	139	130	1293	1562	1966	169	153	1644	4	27	19	253	299	133	130	1300	1563	1954	166	153	1635																																								47	30	23	311	364	131	129	1301	1561	1925	161	152	1612																																																																																																								
"OK"	2012	"CANADIAN"	90308	1	8	50	59	22	28	343	393	452	23	36	393	3	0	5	31	36	22	29	335	386	446	22	36	388																																								47	0	7	57	64	22	29	327	378	442	22	36	384																																																																																																								
"OK"	2012	"CANADIAN"	90309	0	0	13	13	7	7	92	106	119	7	7	105	4	0	1	9	10	7	6	90	103	117	7	7	103																																								47	0	0	12	12	7	7	86	100	112	7	7	98																																																																																																								
"OK"	2012	"CANADIAN"	90398	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0																																								47	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																								
