state	year	county	county_code	ed	precinct	cd	g2012_USP_dv	g2012_USP_rv	g2012_USP_tv	g2012_USS_dv	g2012_USS_rv	g2012_USS_tv	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv
"MD"	2012	"Baltimore"	4	8	16	2	185	180	385	152	105	380	200	157	375
"MD"	2012	"Baltimore"	4	8	17	3	507	778	1310	467	473	1288	626	588	1262
"MD"	2012	"Baltimore"	4	8	18	2	228	413	655	231	254	644	280	343	635
"MD"	2012	"Baltimore"	4	8	19	7	539	975	1543	490	635	1512	553	854	1462
"MD"	2012	"Baltimore"	4	8	20	2	373	524	930	331	355	903	441	432	894
"MD"	2012	"Baltimore"	4	8	21	7	91	254	354	105	160	351	98	234	342
"MD"	2012	"Baltimore"	4	8	22	7	578	731	1345	551	473	1322	591	640	1277
"MD"	2012	"Baltimore"	4	8	23	2	204	311	529	223	196	527	269	238	515
"MD"	2012	"Baltimore"	4	8	24	7	245	534	789	241	374	782	276	468	765
"MD"	2012	"Baltimore"	4	8	25	7	427	645	1112	370	420	1090	435	574	1063
"MD"	2012	"Baltimore"	4	8	26	7	4	6	11	1	1	10	4	5	10
"MD"	2012	"Baltimore"	4	8	27	7	307	575	905	276	406	895	308	531	866
"MD"	2012	"Baltimore"	4	9	1	3	727	902	1665	704	554	1643	851	709	1609
"MD"	2012	"Baltimore"	4	9	2	3	414	641	1078	422	368	1060	513	488	1034
"MD"	2012	"Baltimore"	4	9	3	2	1146	762	1973	1022	497	1942	1189	657	1921
"MD"	2012	"Baltimore"	4	9	4	3	610	522	1184	553	318	1156	677	415	1135
"MD"	2012	"Baltimore"	4	9	5	3	949	922	1941	866	595	1903	1080	711	1870
"MD"	2012	"Baltimore"	4	9	6	2	864	605	1513	748	383	1488	838	554	1457
"MD"	2012	"Baltimore"	4	9	7	2	577	877	1493	507	553	1465	680	706	1458
"MD"	2012	"Baltimore"	4	9	8	1	438	693	1162	414	484	1147	313	707	1108
"MD"	2012	"Baltimore"	4	9	9	2	420	707	1155	369	464	1135	469	609	1124
"MD"	2012	"Baltimore"	4	9	10	2	928	686	1670	836	438	1631	967	572	1614
"MD"	2012	"Baltimore"	4	9	11	2	738	426	1209	639	257	1176	748	349	1149
"MD"	2012	"Baltimore"	4	9	12	2	550	421	1020	500	247	1001	576	371	982
"MD"	2012	"Baltimore"	4	9	13	2	795	614	1459	728	407	1435	870	485	1410
"MD"	2012	"Baltimore"	4	9	14	2	931	356	1341	781	206	1316	934	302	1300
"MD"	2012	"Baltimore"	4	9	15	2	972	426	1438	845	261	1414	944	388	1393
"MD"	2012	"Baltimore"	4	9	16	2	354	333	719	326	189	713	410	264	704
"MD"	2012	"Baltimore"	4	9	17	2	503	306	836	424	172	819	529	252	816
"MD"	2012	"Baltimore"	4	9	18	2	739	586	1383	638	319	1355	806	464	1336
"MD"	2012	"Baltimore"	4	9	19	2	772	522	1348	619	330	1323	802	434	1302
"MD"	2012	"Baltimore"	4	9	20	2	1517	75	1602	1276	64	1570	1398	94	1525
"MD"	2012	"Baltimore"	4	9	21	3	836	962	1886	706	584	1849	903	797	1799
"MD"	2012	"Baltimore"	4	9	22	3	1072	1008	2141	914	527	2084	1228	693	2029
"MD"	2012	"Baltimore"	4	9	23	2	824	795	1660	700	446	1634	927	630	1618
"MD"	2012	"Baltimore"	4	9	24	2	962	1026	2058	810	638	2019	1081	850	2010
"MD"	2012	"Baltimore"	4	9	25	2	670	645	1363	538	431	1334	679	594	1321
"MD"	2012	"Baltimore"	4	9	26	2	313	401	740	264	232	727	352	331	717
"MD"	2012	"Baltimore"	4	9	27	2	9	4	13	7	4	13	7	4	12
"MD"	2012	"Baltimore"	4	9	28	2	905	149	1083	787	84	1059	874	141	1038
"MD"	2012	"Baltimore"	4	9	29	2	165	50	223	132	37	204	133	53	199
"MD"	2012	"Baltimore"	4	10	1	7	717	1451	2219	636	1057	2181	723	1305	2120
"MD"	2012	"Baltimore"	4	10	2	1	336	734	1097	311	507	1085	223	763	1064
"MD"	2012	"Baltimore"	4	10	3	7	292	720	1051	257	513	1035	324	637	1000
"MD"	2012	"Baltimore"	4	10	4	7	371	933	1342	304	658	1316	393	827	1283
"MD"	2012	"Baltimore"	4	10	5	7	75	151	237	71	98	236	81	141	231
"MD"	2012	"Baltimore"	4	11	1	7	321	767	1113	287	555	1099	329	693	1064
"MD"	2012	"Baltimore"	4	11	2	7	483	1351	1887	412	962	1850	518	1183	1786
"MD"	2012	"Baltimore"	4	11	3	1	576	1984	2613	543	1263	2563	436	1962	2505
"MD"	2012	"Baltimore"	4	11	4	1	390	586	1004	343	341	987	302	620	955
"MD"	2012	"Baltimore"	4	11	5	1	389	883	1299	341	536	1267	309	870	1233
"MD"	2012	"Baltimore"	4	11	6	1	392	777	1201	349	481	1184	307	795	1145
"MD"	2012	"Baltimore"	4	11	7	1	437	733	1219	385	423	1174	330	760	1149
"MD"	2012	"Baltimore"	4	11	8	2	468	736	1243	376	470	1207	539	610	1196
"MD"	2012	"Baltimore"	4	11	9	3	615	698	1362	528	389	1340	722	486	1293
"MD"	2012	"Baltimore"	4	11	10	2	747	768	1564	607	457	1529	830	636	1520
"MD"	2012	"Baltimore"	4	11	11	3	804	978	1836	682	582	1780	878	770	1740
"MD"	2012	"Baltimore"	4	11	12	1	697	1125	1875	594	675	1833	548	1143	1785
"MD"	2012	"Baltimore"	4	11	13	2	255	266	537	206	162	524	270	220	515
"MD"	2012	"Baltimore"	4	11	14	1	514	923	1480	430	545	1449	347	978	1399
"MD"	2012	"Baltimore"	4	11	15	3	440	799	1254	511	490	1203	556	549	1128
"MD"	2012	"Baltimore"	4	11	16	3	585	303	929	470	185	909	617	238	889
"MD"	2012	"Baltimore"	4	11	17	1	729	1032	1824	615	645	1782	575	1073	1729
"MD"	2012	"Baltimore"	4	11	18	1	569	924	1553	488	537	1515	428	976	1474
"MD"	2012	"Baltimore"	4	11	19	2	612	707	1365	516	431	1328	694	586	1323
"MD"	2012	"Baltimore"	4	11	20	1	33	87	123	28	50	121	26	82	114
"MD"	2012	"Baltimore"	4	11	21	3	195	167	374	154	94	371	212	135	365
"MD"	2012	"Baltimore"	4	11	22	1	539	944	1520	455	595	1475	387	972	1432
"MD"	2012	"Baltimore"	4	11	23	1	250	450	721	216	317	717	164	469	695
"MD"	2012	"Baltimore"	4	11	24	2	56	117	175	47	63	170	63	99	169
"MD"	2012	"Baltimore"	4	12	1	2	478	587	1108	427	270	1077	559	435	1051
"MD"	2012	"Baltimore"	4	12	2	2	535	578	1157	447	296	1129	634	443	1121
"MD"	2012	"Baltimore"	4	12	3	2	593	778	1421	539	412	1398	691	629	1378
"MD"	2012	"Baltimore"	4	12	4	2	677	970	1714	634	464	1678	855	745	1660
"MD"	2012	"Baltimore"	4	12	5	2	578	761	1388	516	374	1359	728	540	1335
"MD"	2012	"Baltimore"	4	12	6	2	652	506	1200	549	259	1168	775	335	1163
"MD"	2012	"Baltimore"	4	12	7	2	694	818	1566	579	400	1524	846	608	1524
"MD"	2012	"Baltimore"	4	12	8	2	453	499	990	410	245	964	561	364	962
"MD"	2012	"Baltimore"	4	12	9	2	224	195	437	197	98	434	253	155	426
"MD"	2012	"Baltimore"	4	12	10	2	525	431	1006	433	237	989	600	336	982
"MD"	2012	"Baltimore"	4	12	11	2	707	595	1368	595	346	1351	772	492	1330
"MD"	2012	"Baltimore"	4	12	12	2	466	560	1059	399	303	1029	550	423	1016
"MD"	2012	"Baltimore"	4	12	13	2	833	15	851	715	12	819	768	20	802
"MD"	2012	"Baltimore"	4	13	1	7	736	460	1243	613	263	1214	769	345	1181
"MD"	2012	"Baltimore"	4	13	2	7	431	615	1082	377	400	1055	507	460	1013
"MD"	2012	"Baltimore"	4	13	3	3	641	923	1626	551	590	1589	819	652	1551
"MD"	2012	"Baltimore"	4	13	4	3	593	969	1643	537	615	1613	756	724	1570
"MD"	2012	"Baltimore"	4	13	5	3	653	984	1688	543	602	1658	813	709	1621
"MD"	2012	"Baltimore"	4	13	6	3	254	296	564	219	177	549	299	204	528
"MD"	2012	"Baltimore"	4	13	7	2	631	268	921	533	168	898	644	206	881
"MD"	2012	"Baltimore"	4	13	8	2	387	597	1011	357	332	988	490	449	967
"MD"	2012	"Baltimore"	4	13	9	3	1030	807	1916	915	469	1858	1172	537	1810
"MD"	2012	"Baltimore"	4	14	1	3	492	719	1252	389	441	1230	604	533	1210
"MD"	2012	"Baltimore"	4	14	2	3	910	925	1914	765	526	1873	1024	721	1845
"MD"	2012	"Baltimore"	4	14	3	2	713	388	1131	606	228	1106	738	315	1088
"MD"	2012	"Baltimore"	4	14	4	2	99	108	209	85	60	202	114	82	203
"MD"	2012	"Baltimore"	4	14	5	2	254	108	370	228	67	359	250	96	356
"MD"	2012	"Baltimore"	4	14	6	3	839	1027	1943	711	574	1911	1037	717	1853
"MD"	2012	"Baltimore"	4	14	7	2	685	645	1383	592	308	1349	821	434	1330
"MD"	2012	"Baltimore"	4	14	8	2	1429	470	1934	1244	253	1889	1430	383	1852
"MD"	2012	"Baltimore"	4	14	9	2	1263	512	1820	1091	279	1784	1267	433	1751
"MD"	2012	"Baltimore"	4	14	10	2	654	619	1310	575	351	1289	754	465	1274
"MD"	2012	"Baltimore"	4	14	11	2	654	553	1230	600	276	1213	738	419	1188
"MD"	2012	"Baltimore"	4	14	12	3	475	686	1216	400	394	1189	549	528	1158
"MD"	2012	"Baltimore"	4	14	13	2	905	820	1773	770	463	1703	932	713	1696
"MD"	2012	"Baltimore"	4	14	14	3	161	129	303	146	78	297	180	97	286
"MD"	2012	"Baltimore"	4	15	1	2	445	279	755	384	118	734	480	206	724
"MD"	2012	"Baltimore"	4	15	2	2	546	853	1447	507	392	1407	670	657	1389
"MD"	2012	"Baltimore"	4	15	3	2	494	791	1330	416	412	1289	644	593	1285
"MD"	2012	"Baltimore"	4	15	4	2	1184	867	2112	1008	481	2053	1145	663	2048
"MD"	2012	"Baltimore"	4	15	5	2	1217	644	1906	1026	383	1861	1252	525	1840
"MD"	2012	"Baltimore"	4	15	6	2	456	1101	1604	413	592	1571	642	860	1560
"MD"	2012	"Baltimore"	4	15	7	2	842	716	1602	734	360	1565	940	567	1554
"MD"	2012	"Baltimore"	4	15	8	2	675	850	1567	569	480	1534	815	647	1515
"MD"	2012	"Baltimore"	4	15	9	2	272	477	772	269	243	757	375	349	747
"MD"	2012	"Baltimore"	4	15	10	2	768	601	1417	626	323	1391	850	471	1377
"MD"	2012	"Baltimore"	4	15	11	2	741	672	1480	629	345	1444	833	541	1431
"MD"	2012	"Baltimore"	4	15	12	2	387	611	1034	342	340	1008	504	457	1000
"MD"	2012	"Baltimore"	4	15	13	2	344	586	973	298	334	953	449	466	948
"MD"	2012	"Baltimore"	4	15	14	2	166	297	480	166	135	459	227	209	459
"MD"	2012	"Baltimore"	4	15	15	2	456	619	1111	380	342	1093	552	494	1091
"MD"	2012	"Baltimore"	4	15	16	2	516	566	1109	450	294	1085	586	452	1071
"MD"	2012	"Baltimore"	4	15	17	2	1194	383	1597	1029	201	1560	1189	313	1542
"MD"	2012	"Baltimore"	4	15	18	2	614	723	1370	534	376	1339	725	567	1334
"MD"	2012	"Baltimore"	4	15	19	2	608	1272	1924	524	750	1887	830	976	1877
"MD"	2012	"Baltimore"	4	15	20	2	793	1014	1870	707	480	1832	1000	743	1823
"MD"	2012	"Baltimore"	4	15	21	2	734	1310	2102	720	667	2059	1024	954	2044
"MD"	2012	"Baltimore"	4	15	22	2	591	1057	1707	525	535	1646	774	799	1643
"MD"	2012	"Baltimore"	4	15	23	2	1535	182	1739	1293	127	1695	1429	197	1664
"MD"	2012	"Baltimore"	4	15	24	2	171	208	387	149	121	377	198	160	373
"MD"	2012	"Baltimore"	4	15	25	2	349	885	1262	320	482	1237	510	680	1229
"MD"	2012	"Baltimore"	4	15	26	2	289	852	1163	246	477	1142	395	710	1142
"MD"	2012	"Calvert"	5	1	1	5	632	749	1419	540	549	1374	684	650	1384
"MD"	2012	"Calvert"	5	1	2	5	872	796	1699	724	593	1627	871	741	1644
"MD"	2012	"Calvert"	5	1	3	5	712	857	1617	555	621	1543	715	785	1555
"MD"	2012	"Calvert"	5	1	4	5	566	788	1378	478	556	1327	619	685	1341
"MD"	2012	"Calvert"	5	1	5	5	801	889	1759	643	698	1702	798	855	1717
"MD"	2012	"Calvert"	5	1	6	5	734	928	1717	609	700	1673	783	847	1689
"MD"	2012	"Calvert"	5	1	7	5	596	750	1385	489	571	1347	582	732	1359
"MD"	2012	"Calvert"	5	2	1	5	706	828	1564	605	591	1504	785	699	1523
"MD"	2012	"Calvert"	5	2	2	5	801	929	1760	704	630	1678	864	799	1696
"MD"	2012	"Calvert"	5	2	3	5	533	947	1510	435	658	1448	624	805	1466
"MD"	2012	"Calvert"	5	2	4	5	525	462	1010	463	324	977	538	426	991
"MD"	2012	"Calvert"	5	2	5	5	684	1065	1790	564	768	1731	798	890	1744
"MD"	2012	"Calvert"	5	2	6	5	580	890	1500	459	599	1429	667	740	1444
"MD"	2012	"Calvert"	5	2	7	5	385	694	1095	300	485	1060	438	598	1066
"MD"	2012	"Calvert"	5	2	8	5	751	856	1662	631	579	1598	846	709	1606
"MD"	2012	"Calvert"	5	3	1	5	583	561	1172	444	371	1121	613	466	1124
"MD"	2012	"Calvert"	5	3	2	5	880	844	1783	698	607	1733	927	753	1738
"MD"	2012	"Calvert"	5	3	3	5	851	846	1734	745	556	1656	952	697	1686
"MD"	2012	"Calvert"	5	3	4	5	772	927	1751	613	628	1713	822	817	1710
"MD"	2012	"Calvert"	5	3	5	5	693	967	1684	554	678	1625	777	821	1636
"MD"	2012	"Calvert"	5	3	6	5	521	993	1546	426	681	1495	592	882	1510
"MD"	2012	"Calvert"	5	3	7	5	477	789	1291	376	543	1252	539	661	1254
"MD"	2012	"Calvert"	5	3	8	5	688	766	1490	557	527	1442	748	660	1450
"MD"	2012	"Caroline"	6	1	1	1	225	532	770	206	342	750	196	496	746
"MD"	2012	"Caroline"	6	2	1	1	562	1146	1754	505	800	1716	399	1129	1679
"MD"	2012	"Caroline"	6	3	1	1	715	1096	1870	647	785	1820	547	1092	1780
"MD"	2012	"Caroline"	6	4	1	1	563	936	1534	477	705	1495	346	963	1470
"MD"	2012	"Caroline"	6	5	1	1	647	790	1471	532	570	1428	455	836	1386
"MD"	2012	"Caroline"	6	6	1	1	244	538	795	229	417	784	149	547	760
"MD"	2012	"Caroline"	6	7	1	1	511	768	1305	423	576	1276	385	757	1250
"MD"	2012	"Caroline"	6	8	1	1	173	524	712	164	369	695	129	499	683
"MD"	2012	"Carroll"	7	1	1	1	1018	2272	3416	793	1674	3333	755	2302	3225
"MD"	2012	"Carroll"	7	2	1	8	257	650	938	196	503	922	238	611	893
"MD"	2012	"Carroll"	7	2	2	1	287	770	1090	227	527	1061	200	776	1036
"MD"	2012	"Carroll"	7	3	1	1	613	1702	2396	535	1177	2356	496	1682	2293
"MD"	2012	"Carroll"	7	4	1	1	1015	2412	3541	815	1667	3460	771	2422	3351
"MD"	2012	"Carroll"	7	4	2	1	396	999	1442	290	704	1411	292	1003	1369
"MD"	2012	"Carroll"	7	4	3	1	542	1417	2023	430	1041	1990	420	1424	1919
"MD"	2012	"Carroll"	7	4	4	1	216	649	899	178	450	881	147	635	833
"MD"	2012	"Carroll"	7	5	1	8	729	1201	2000	575	876	1942	652	1125	1872
"MD"	2012	"Carroll"	7	5	2	8	1004	2045	3166	800	1526	3094	874	1934	2968
"MD"	2012	"Carroll"	7	5	3	8	585	1073	1715	466	754	1690	527	965	1611
"MD"	2012	"Carroll"	7	5	4	8	1615	2987	4753	1245	2181	4617	1392	2816	4440
"MD"	2012	"Carroll"	7	5	5	8	542	978	1563	401	703	1527	477	907	1468
"MD"	2012	"Carroll"	7	5	6	8	180	220	409	163	164	389	164	199	376
"MD"	2012	"Carroll"	7	6	1	1	857	2442	3407	701	1696	3335	662	2418	3237
"MD"	2012	"Carroll"	7	6	2	1	692	1926	2717	575	1296	2677	513	1941	2599
"MD"	2012	"Carroll"	7	7	1	8	341	526	896	279	368	865	305	470	819
"MD"	2012	"Carroll"	7	7	2	8	544	1181	1801	418	807	1746	501	1058	1664
"MD"	2012	"Carroll"	7	7	3	8	654	768	1496	497	576	1450	548	725	1380
"MD"	2012	"Carroll"	7	7	4	8	1062	1914	3092	888	1372	3016	953	1718	2859
"MD"	2012	"Carroll"	7	7	5	8	195	385	587	186	265	556	172	336	526
"MD"	2012	"Carroll"	7	7	6	8	457	846	1347	370	603	1317	408	775	1262
"MD"	2012	"Carroll"	7	7	7	8	1132	1835	3077	890	1372	3007	1023	1674	2888
"MD"	2012	"Carroll"	7	7	8	8	328	764	1131	252	541	1111	293	694	1063
"MD"	2012	"Carroll"	7	8	1	1	712	1938	2743	573	1348	2676	529	1935	2580
"MD"	2012	"Carroll"	7	8	2	1	549	1434	2048	495	961	2006	430	1424	1943
"MD"	2012	"Carroll"	7	8	3	1	502	1071	1634	381	723	1577	359	1090	1525
"MD"	2012	"Carroll"	7	9	1	8	529	1210	1786	420	883	1752	469	1113	1671
"MD"	2012	"Carroll"	7	9	2	8	501	1254	1816	389	1000	1782	461	1174	1719
"MD"	2012	"Carroll"	7	10	1	1	122	408	546	84	311	528	85	408	518
"MD"	2012	"Carroll"	7	11	1	8	495	1132	1688	381	821	1658	416	1090	1595
"MD"	2012	"Carroll"	7	12	1	8	222	353	598	167	258	587	185	337	555
"MD"	2012	"Carroll"	7	13	1	8	1501	3040	4658	1192	2468	4548	1424	2801	4405
"MD"	2012	"Carroll"	7	14	1	8	555	1204	1826	446	904	1795	500	1116	1734
"MD"	2012	"Carroll"	7	14	2	8	1140	2778	4068	869	2103	3978	992	2640	3856
"MD"	2012	"Cecil"	8	1	1	1	778	1067	1906	642	834	1851	517	1123	1800
"MD"	2012	"Cecil"	8	2	1	1	463	653	1154	397	493	1107	318	672	1094
"MD"	2012	"Cecil"	8	2	2	1	460	561	1046	416	432	1016	366	573	1007
"MD"	2012	"Cecil"	8	3	1	1	1214	1104	2388	1065	822	2289	971	1160	2259
"MD"	2012	"Cecil"	8	3	2	1	1216	1582	2852	1094	1109	2716	984	1537	2675
"MD"	2012	"Cecil"	8	3	3	1	888	892	1828	788	647	1743	730	900	1719
"MD"	2012	"Cecil"	8	4	1	1	1039	1421	2528	963	1153	2444	740	1438	2422
"MD"	2012	"Cecil"	8	4	2	1	461	245	721	388	194	696	375	273	681
"MD"	2012	"Cecil"	8	5	1	1	797	1249	2108	718	880	2044	598	1264	2005
"MD"	2012	"Cecil"	8	5	2	1	819	1475	2359	748	978	2291	656	1466	2267
"MD"	2012	"Cecil"	8	5	3	1	771	1590	2439	682	1185	2376	528	1644	2330
"MD"	2012	"Cecil"	8	5	4	1	394	429	853	347	300	821	318	444	807
"MD"	2012	"Cecil"	8	6	1	1	691	1803	2565	642	1359	2496	564	1771	2453
"MD"	2012	"Cecil"	8	6	2	1	468	1199	1716	458	831	1672	369	1177	1642
"MD"	2012	"Cecil"	8	7	1	1	530	966	1547	441	678	1513	422	978	1498
"MD"	2012	"Cecil"	8	7	2	1	917	1168	2147	798	741	2090	694	1230	2051
"MD"	2012	"Cecil"	8	7	3	1	193	303	513	170	202	500	160	309	495
"MD"	2012	"Cecil"	8	8	1	1	397	1155	1605	379	832	1556	335	1118	1520
"MD"	2012	"Cecil"	8	9	1	1	546	1428	2033	507	1153	1967	439	1392	1944
"MD"	2012	"Charles"	9	1	1	5	1098	1056	2187	939	712	2123	1230	852	2135
"MD"	2012	"Charles"	9	1	2	5	551	944	1530	493	638	1498	689	767	1501
"MD"	2012	"Charles"	9	1	3	5	518	554	1100	428	372	1058	594	442	1066
"MD"	2012	"Charles"	9	1	4	5	511	747	1284	464	484	1232	628	584	1250
"MD"	2012	"Charles"	9	2	1	5	390	536	947	346	356	923	472	432	929
"MD"	2012	"Charles"	9	3	1	5	756	593	1377	590	394	1306	790	483	1310
"MD"	2012	"Charles"	9	4	1	5	405	921	1356	356	618	1300	563	723	1318
"MD"	2012	"Charles"	9	4	2	5	332	643	995	264	432	964	430	519	971
"MD"	2012	"Charles"	9	5	1	5	787	1062	1882	656	705	1792	918	839	1807
"MD"	2012	"Charles"	9	6	1	5	612	751	1396	505	485	1363	687	633	1369
"MD"	2012	"Charles"	9	6	2	5	1089	757	1877	950	467	1820	1166	619	1835
"MD"	2012	"Charles"	9	6	3	5	794	215	1023	707	142	1005	792	189	1000
"MD"	2012	"Charles"	9	6	4	5	1281	309	1629	1104	192	1589	1302	252	1590
"MD"	2012	"Charles"	9	6	5	5	1337	202	1557	1186	130	1532	1308	181	1526
"MD"	2012	"Charles"	9	6	6	5	1286	600	1927	1104	409	1890	1338	488	1876
"MD"	2012	"Charles"	9	6	7	5	1475	343	1851	1249	209	1792	1464	288	1791
"MD"	2012	"Charles"	9	6	8	5	885	249	1155	771	169	1131	899	200	1131
"MD"	2012	"Charles"	9	6	9	5	1100	232	1349	945	151	1292	1068	194	1299
"MD"	2012	"Charles"	9	6	10	5	1238	308	1572	1099	194	1536	1238	269	1540
"MD"	2012	"Charles"	9	6	11	5	910	274	1207	773	174	1181	927	223	1183
"MD"	2012	"Charles"	9	6	12	5	612	191	812	520	123	787	617	149	785
"MD"	2012	"Charles"	9	6	13	5	1418	514	1975	1201	326	1927	1438	438	1928
"MD"	2012	"Charles"	9	6	14	5	1285	527	1831	1107	354	1799	1303	449	1797
"MD"	2012	"Charles"	9	6	15	5	1008	190	1223	851	130	1187	986	163	1176
"MD"	2012	"Charles"	9	6	16	5	647	289	954	563	189	932	653	253	931
"MD"	2012	"Charles"	9	6	17	5	647	270	937	549	174	909	669	219	912
"MD"	2012	"Charles"	9	6	18	5	1392	142	1550	1215	95	1515	1354	129	1512
"MD"	2012	"Charles"	9	6	19	5	709	438	1174	609	284	1153	749	361	1150
"MD"	2012	"Charles"	9	6	20	5	481	271	769	402	176	759	500	227	756
"MD"	2012	"Charles"	9	6	21	5	598	196	813	521	132	801	606	173	798
"MD"	2012	"Charles"	9	6	22	5	869	175	1057	767	101	1037	882	138	1039
"MD"	2012	"Charles"	9	7	1	5	307	348	676	260	193	646	374	258	653
"MD"	2012	"Charles"	9	7	2	5	1166	346	1541	1018	207	1489	1199	264	1489
"MD"	2012	"Charles"	9	7	3	5	1318	451	1799	1159	297	1751	1341	376	1762
"MD"	2012	"Charles"	9	7	4	5	1087	304	1411	939	188	1382	1097	247	1377
"MD"	2012	"Charles"	9	8	1	5	571	812	1411	490	528	1362	670	654	1367
"MD"	2012	"Charles"	9	8	2	5	778	615	1419	638	404	1376	837	510	1385
"MD"	2012	"Charles"	9	8	3	5	686	428	1134	601	258	1111	738	345	1110
"MD"	2012	"Charles"	9	8	4	5	662	757	1445	568	494	1387	752	610	1387
"MD"	2012	"Charles"	9	8	5	5	332	428	775	291	261	748	397	336	751
"MD"	2012	"Charles"	9	9	1	5	741	676	1446	642	465	1397	805	566	1413
"MD"	2012	"Charles"	9	9	2	5	597	792	1411	501	491	1370	697	632	1371
"MD"	2012	"Charles"	9	10	1	5	1064	605	1707	941	370	1644	1146	447	1643
"MD"	2012	"Dorchester"	10	1	1	1	172	575	754	158	384	743	138	555	738
"MD"	2012	"Dorchester"	10	2	1	1	180	611	807	173	437	773	104	607	769
"MD"	2012	"Dorchester"	10	2	2	1	133	100	234	112	79	220	89	102	205
"MD"	2012	"Dorchester"	10	3	1	1	53	109	164	47	56	157	34	95	148
"MD"	2012	"Dorchester"	10	3	2	1	117	75	193	101	44	175	91	75	177
"MD"	2012	"Dorchester"	10	4	1	1	45	71	116	35	53	114	28	76	112
"MD"	2012	"Dorchester"	10	5	1	1	23	102	126	28	65	119	16	98	121
"MD"	2012	"Dorchester"	10	6	1	1	53	173	230	68	106	215	32	165	210
"MD"	2012	"Dorchester"	10	7	1	1	435	454	910	381	307	872	333	459	860
"MD"	2012	"Dorchester"	10	7	2	1	1368	108	1491	1145	91	1345	1002	212	1292
"MD"	2012	"Dorchester"	10	7	3	1	120	269	396	117	194	389	86	266	386
"MD"	2012	"Dorchester"	10	7	4	1	168	105	277	138	75	266	135	108	261
"MD"	2012	"Dorchester"	10	7	5	1	66	38	106	60	24	100	48	40	94
"MD"	2012	"Dorchester"	10	7	6	1	512	735	1281	488	519	1246	310	758	1221
"MD"	2012	"Dorchester"	10	7	7	1	60	10	70	49	11	66	41	16	62
"MD"	2012	"Dorchester"	10	8	1	1	119	327	452	118	220	437	60	326	429
"MD"	2012	"Dorchester"	10	9	1	1	70	247	318	70	179	309	39	239	301
"MD"	2012	"Dorchester"	10	10	1	1	45	69	117	29	49	110	21	83	113
"MD"	2012	"Dorchester"	10	11	1	1	14	25	39	14	12	38	10	20	38
"MD"	2012	"Dorchester"	10	12	1	1	68	105	174	61	64	165	48	108	162
"MD"	2012	"Dorchester"	10	12	2	1	151	64	217	131	46	207	112	68	192
"MD"	2012	"Dorchester"	10	13	1	1	21	89	112	16	57	107	18	84	107
"MD"	2012	"Dorchester"	10	13	2	1	66	29	95	56	22	93	45	37	89
"MD"	2012	"Dorchester"	10	14	1	1	222	735	967	231	455	940	147	708	923
"MD"	2012	"Dorchester"	10	14	2	1	12	16	28	9	11	25	7	18	25
"MD"	2012	"Dorchester"	10	15	1	1	378	642	1041	335	447	1008	258	643	988
"MD"	2012	"Dorchester"	10	15	2	1	16	33	49	9	29	49	8	38	49
"MD"	2012	"Dorchester"	10	15	3	1	470	178	656	416	133	629	357	202	592
"MD"	2012	"Dorchester"	10	16	1	1	54	184	239	52	133	237	36	189	235
"MD"	2012	"Dorchester"	10	17	1	1	37	83	121	42	38	118	29	73	114
"MD"	2012	"Dorchester"	10	18	1	1	10	31	41	8	19	38	9	29	39
"MD"	2012	"Frederick"	11	1	1	6	1304	1485	2850	1044	1220	2775	1391	1297	2779
"MD"	2012	"Frederick"	11	1	2	6	879	663	1588	726	539	1538	889	577	1530
"MD"	2012	"Frederick"	11	2	1	6	1099	479	1627	902	389	1524	1085	406	1550
"MD"	2012	"Frederick"	11	2	2	6	342	195	559	282	158	531	338	179	537
"MD"	2012	"Frederick"	11	2	3	6	954	533	1543	816	420	1502	961	458	1496
"MD"	2012	"Frederick"	11	2	4	6	1008	411	1465	824	349	1415	979	374	1414
"MD"	2012	"Frederick"	11	2	5	6	450	335	809	390	287	786	483	290	792
"MD"	2012	"Frederick"	11	2	6	6	891	711	1635	685	622	1579	879	644	1579
"MD"	2012	"Frederick"	11	2	7	6	958	667	1702	796	541	1647	985	581	1646
"MD"	2012	"Frederick"	11	2	8	6	939	649	1638	723	513	1571	907	577	1564
"MD"	2012	"Frederick"	11	2	9	6	744	371	1179	647	296	1145	750	334	1139
"MD"	2012	"Frederick"	11	2	10	6	1225	833	2124	977	692	2060	1219	760	2061
"MD"	2012	"Frederick"	11	2	11	6	794	376	1213	665	284	1162	780	340	1167
"MD"	2012	"Frederick"	11	2	12	6	477	258	752	375	204	725	451	236	726
"MD"	2012	"Frederick"	11	2	13	6	1003	502	1544	831	432	1509	1002	448	1500
"MD"	2012	"Frederick"	11	2	14	6	502	355	885	406	316	865	517	319	868
"MD"	2012	"Frederick"	11	2	15	6	862	770	1675	698	621	1626	911	645	1631
"MD"	2012	"Frederick"	11	2	16	6	736	389	1167	605	348	1144	721	372	1145
"MD"	2012	"Frederick"	11	2	17	6	731	247	1015	593	212	975	693	233	965
"MD"	2012	"Frederick"	11	2	18	6	485	475	988	399	400	958	501	415	955
"MD"	2012	"Frederick"	11	3	1	8	509	759	1313	388	641	1269	451	742	1251
"MD"	2012	"Frederick"	11	3	2	8	739	1318	2111	597	1078	2053	696	1246	2011
"MD"	2012	"Frederick"	11	3	3	8	518	854	1409	386	715	1364	476	794	1327
